text,label
NMC Health Plc (LON:NMC): Has Recent Earnings Growth Beaten Long-Term Trend?,neutral
KKR is fashioning $8B bid for Coty beauty division - Sky News,neutral
Call an Uber and get a taxi? Don't panic,neutral
Cost Plus World Market® Kicks off Black Friday Weekend With Free Giveaways and Special In-Store and Online Savings,neutral
$JETS $ALGT $HA - U.S. airline traffic stays solid,positive
My No.1 High-Yield Stock for 2019 Has Returned 53% This Year,neutral
Glynn’s Take: RBA’s Faith Set to Be Disappointed,neutral
Are Kapsch TrafficCom AG’s Returns On Capital Worth Investigating?,neutral
JP Morgan has a bargain stock pick to play the holiday shopping season and a completed trade deal,neutral
"$DOMO - Domo, Inc. (DOMO) CEO Josh James on Q3 2020 Results - Earnings Call Transcript. Continue reading:…",neutral
Swedish gearmaker Ericsson expects 2.6 billion 5G subscriptions by end of 2025,positive
Aurora Cannabis stock price target cut to C$1.00 from C$1.75 at Stifel Nicolaus,negative
Shares of Corbyn’s Nationalization Targets Soar After He Quits,positive
$GTX: Garrett Motion withdraws FY 20 guidance,negative
Genocea Biosciences Inc (GNCA): Hedge Fund Sentiment Unchanged,neutral
This is what it's like to run a 112-kilometer trail over South Korea's tallest mountain.,neutral
$MGDDF - Compagnie GÃƒÂ©nÃƒÂ©rale des Ãƒâ€°tablissements Michelin reports FY results,neutral
"Coffee drinkers have to stop double cupping their Dunkin’ — yes, even in New England",neutral
Did Hedge Funds Drop The Ball On Coeur d’Alene Mines Corporation (CDE) ?,neutral
Is Imerys S.A. (EPA:NK) A Strong Dividend Stock?,neutral
A Big Step Forward For the Treatment of ALS,neutral
Prime Minister of Hungary : The opportunity to reach agreement on the EU budget will certa...…,neutral
$OKE - ONEOK (OKE) Presents At RBC Capital Markets Midstream Conference - Slideshow. Continue reading:…,neutral
Crisis Is Rocking Latin America. Peru Is an Island of Uneasy Calm.,neutral
"$BLMN $EAT $SBUX - Restaurants stocks break higher, analysts reel in near-term expectations",positive
Walmart Pulls The Plug On Jet.com 'City Grocery Experience',negative
"Era of ‘stratospheric profits’ for banks is over, Bradesco CE0 says",negative
"Hedge Funds Are Crazy About Heidrick & Struggles International, Inc. (HSII)",positive
Beach Energy reports 1H results,neutral
"-Asian stocks see modest gains
-Treasury yields dip
-U.S. dollar holds an overnight decline
-Oil slips after OPEC f…",neutral
"Premium Earnings 2-10-20: Mercadolibre and Under Armour, on the blog and here",neutral
"Highlight: Cruise stocks are rallying. ""The industry has done a total 180 in the last few months,"" @cfraresearch's…",positive
The Hummingbird Project is a pretty good.,neutral
Intelsat's stock bounces after recent 'dramatic' pullback turns Raymond James bullish,positive
“The support for Impeachment is not there. I think the Democrats will have to come up with a new game plan.” @jasoninthehouse @FoxNews,neutral
The Fed Says 'Helicopter Money' Is Here. #stocks #business #stockmarket,neutral
"Fed, FDIC approve merger of BB&T, SunTrust banks",neutral
Jones Lang LaSalle Incorporated : JLL closes $15.15M sale of Charlotte-area retail buildin...…,neutral
Hedge Funds Are Piling Into Dr. Reddy’s Laboratories Limited (RDY),positive
New tariffs are set to go into place on December 15 that would affect a variety of consumer products such as Chines…,neutral
"“Innovation in the United States is highly concentrated, and vast swaths of our population are not fully participating""",negative
Actinogen Medical : ACW 2019 AGM Chairman's Address #ActinogenMedical #Stock #MarketScreener,neutral
"Is There An Opportunity With HealthEquity, Inc.'s (NASDAQ:HQY) 42% Undervaluation?",neutral
"In a sharply worded letter, HP told Xerox it has “significant concerns about both the near-term health and long-ter…",negative
$hdge shorts getting killed today,positive
"$SOL - ReneSola EPS beats by $0.01, beats on revenue",positive
First Choice declares $0.25 dividend,neutral
"For All the Talk of Coal's Demise, It Still Powers the World",positive
"JinkoSolar Holding EPS beats by $0.056, beats on revenue",positive
London Underground Faces Bakerloo Line Strike This Month,neutral
7 Heavily Shorted Stocks That Could Pop on a Short Squeeze,neutral
Hedge Funds Are Warming Up To Eldorado Gold Corp (EGO) Again,positive
Extended Stay America goes ex-dividend tomorrow,neutral
Wholesale trade underwhelm in December,negative
$SCANX: Small cap notable movers of interest -- Mesoblast (MESO) gains on clearance of remestemcel-L IND,positive
"Meet Adrenaline, the first female hero in the 60-year history of Asterix comics. She made her first appearance in…",neutral
Crypto Market Losing Hope,negative
Should You Be Worried About ON Semiconductor Corporation's (NASDAQ:ON) 6.4% Return On Equity?,neutral
Zimbabwe Central Bank Reverses Policy and Halves Key Rate to 35%,neutral
China's State Grid Nears Oman Electricity Stake Purchase,neutral
Ad Group Publicis Keeps Guidance in Sign That Worst May Be Over,positive
$PRTY - Investors nibble at Party City,neutral
US Forces Attack Boats Caught Smuggling Oil To Syrian Government,neutral
Komileva: Central Banks Far from Normalizing,neutral
The index has served as a yardstick for Hong Kong’s rise and its rebounds from various crises,neutral
"Roger Federer has worked with several brands over the years including Nike, Rolex and Moet — now he’s teaming up wi…",neutral
$USO $OIL $UCO - Crude inventories build sharply,negative
Schlumberger started at buy with $42 stock price target at Deutsche Bank,positive
"$CANF - Can-Fite up 22% premarket on ""positive"" Namodenonson data in NASH",positive
MakeMyTrip Q3 2020 Earnings Preview,neutral
6 Easy Credit-Building Tips for First-Time Homebuyers,neutral
"US oil prices tumbled 9% to $23.63 a barrel, reflecting nervousness ahead of this week's pivotal OPEC meeting",negative
How did the vaping industry go from viral status to crisis control?,negative
What Forms The Bulk Of Newmont-Goldcorp’s Expenses?,neutral
$TAK: Takeda Pharma presents long-term data for ALUNBRIG; demonstrates continued Superiority after two years,positive
Cannabis Countdown: Top 10 Marijuana Industry News Stories Of The Week,neutral
Firsthand Technology Value Fund and Itau CorpBanca among Financial gainers; Mmtec and Jupai among losers,neutral
"If you win the $285 million Mega Millions jackpot, here's what to do first to protect your windfall",neutral
"Agnes, your great boy Ronald is looking down, very proud of you!",neutral
"$XB1:COM $UGA $PSX - U.S. gasoline futures in freefall, close at all-time lows",negative
Strong Cloud Growth and 2 More Keys for FireEye Stock,positive
#FridayReads: Thinking about joining the remote workforce? Our own project consultant Courtney Obi shares her five…,neutral
This Search Engine Is Planting Trees Every Time You Browse,neutral
Monmouth Real Estate boosts credit facility to $300M,neutral
mPhase Technologies reports Q1 results,neutral
Teledyne to Present at the Cowen Aerospace/Defense & Industrials Conference,neutral
Congo Palm-Oil Producer Implicated in Environmental Report,negative
$TWLO - Twilio gets Street-low target on virus risk,negative
.@RevShark breaks down 3 things to be thankful for heading into the holiday week,neutral
Ducrozet: Lagarde Has Marginally More Hawkish Tone Than Draghi,neutral
$ETSY 37 to 43,neutral
Hanesbrands EPS and revenue in-line,positive
"Utilities 'the most underappreciated sector,' T. Rowe Price analyst says",neutral
Stock Market Update: Futures Update,neutral
"Sally Beauty EPS misses by $0.09, misses on revenue",negative
Tesla shares jump as Musk tweets about Cybertruck preorders,positive
Erik Prince Held Secret Talks in Caracas With Maduro’s No. 2,neutral
The U.K. is tapping fintechs and the Queen's Bank for its emergency lending program,neutral
New Leak Shows Operating Manuals For 'Re-education Camps' For Chinese Muslims In Xinjiang Region,neutral
Changyou.Com Ltd (CYOU): Hedge Funds Are Snapping Up,positive
"Why I'm Cutting Netflix -- and Millions of Americans Might, Too",negative
Amazon To Open Chinese Store As US Consumer Fades Into Darkness,neutral
Oil rises on likely OPEC+ output cuts amid coronavirus outbreak,positive
"U.S. Job Report Looks Likely to Show Hot 2020 Start, Cooler Past",positive
Asbury Automotive to acquire luxury dealerships from Park Place in cash deal valued at $1 billion,neutral
Hedge Funds Open Kimono: 5 Most Popular Software Stocks Right Now,neutral
Telenor says Huawei will still play role in 5G rollout,neutral
Do Hedge Funds Love Inovalon Holdings Inc (INOV)?,neutral
Mnuchin says he is monitoring how the coronavirus spreads and its potential to harm U.S. economy,neutral
Edited Transcript of BDX earnings conference call or presentation 6-Feb-20 1:00pm GMT,neutral
$AMRH (-8.7% pre) AMERI Holdings (AMRH) Announces 1-for-25 Reverse Stock Split to Regain Nasdaq Compliance,negative
"A Look At The Intrinsic Value Of The LGL Group, Inc. (NYSEMKT:LGL)",neutral
Take a look inside the factory where robots work 24/7 to make the glass on your iPhone.,neutral
BRP Group to acquire Lanier Upshaw,neutral
What the general election could mean for the pound by @OscarWGrut,neutral
IAEA International Atomic Energy Agency : Fostering the Safe and Secure Transport of Spent... #IAEA #economy…,neutral
October Housing Starts Maintain Solid Upward Trend,positive
Alibaba global offering prices at ~2.8% discount,neutral
OPEC+ deal is much weaker than it looks,negative
Nigeria's government plans to raise as much as $6.9 billion from multilateral lenders to offset the impact of the C…,negative
Fed's Quarles says 2-3 weeks away from getting loans to mid-sized U.S. businesses through its newly created Main St…,neutral
Americans' Top 3 Financial Resolutions for 2020 All Hinge on Doing This 1 Thing,neutral
L'Oreal rallies as quarterly results offset China concerns,positive
A Sliding Share Price Has Us Looking At Chi Ho Development Holdings Limited's (HKG:8423) P/E Ratio,negative
$SBAC $SBAC $AMT - MoffettNathanson boosts SBAC to Buy,positive
$TSLA - Tesla jumps to four-week high,positive
Hudson's Bay Investor Group Said to Consider Shelving Takeover,neutral
German union calls for pre-Christmas Amazon strike,neutral
Vonovia : Hembla Acquisition Becomes Final #Vonovia #Stock #MarketScreener,neutral
"The NY Fed said it accepted $25 billion in bids, from a total of $49 billion placed at the central bank",neutral
Government Moves Bill In Lok Sabha To Appoint Unified Regulator For IFSCs,neutral
Alnylam Pharmaceuticals Reports Fourth Quarter and Full Year 2019 Financial Results and Highlights Recent Period Activity,neutral
Did Changing Sentiment Drive Lattice Biologics's (CVE:LBL) Share Price Down A Painful 90%?,neutral
"Stock Market Update: Stock market closes little changed, retail space hit",neutral
"Saudi Aramco will probably soon exceed the $2 trillion valuation targeted by Crown Prince Mohammed bin Salman, acco…",positive
BTC $SPLK next week 134 puts,negative
Bellevue Gold : Becoming a substantial holder from MQG #BellevueGold #Stock #MarketScreener,neutral
$SPCE - Virgin Galactic takes off again; +11%,positive
Here's how U.S. doctors discovered the vaping illness that has killed 39 people so far.,neutral
Communications Services Up On Rotation Into Cyclical Sectors -- Communications Services Roundup #economy…,positive
AbbVie : Form 8.3 - #AbbVie #Stock #MarketScreener,neutral
Housing Starts,neutral
"Taurus Investment sells $614m logistics portfolio, exits fund",neutral
API data show a 6 million-barrel weekly rise in U.S. crude supply: sources,negative
J.C. Penney stock price target raised to $1.00 from 80 cents at B. Riley FBR,positive
"Stocks open slightly higher on upbeat trade hopes, merger activity",positive
China's Xi Visits Hospital in Beijing,neutral
"How Does Consort Medical's (LON:CSRT) P/E Compare To Its Industry, After Its Big Share Price Gain?",neutral
$MATX (+0.0% pre) Matson (MATX) withdraws its financial outlook for the full year 2020 - SI,positive
Cannabis producer Curaleaf revenue tops analyst expectations,positive
"New Zealand’s central bank doesn’t expect its new bank capital rules to present a headwind for the economy, which l…",neutral
